url	Additional_Sort	GroupSort	Player_ID	Team_ID	Transaction_Date	Transaction_Description	Transaction_Type
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Cleveland_Cavaliers_re-signed_guard_JR_Smith_to_a_Contract.2015-09-02	0.0	Signing 946078 	2747.0	1610612739.0	2015-09-02	Cleveland Cavaliers re-signed guard JR Smith to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Cleveland_Cavaliers_re-signed_guard_Matthew_Dellavedova_to_a_Contract.2015-07-25	0.0	Signing 945503 	203521.0	1610612739.0	2015-07-25	Cleveland Cavaliers re-signed guard Matthew Dellavedova to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Cleveland_Cavaliers_received_center_Channing_Frye_from_Orlando_Magic.2016-02-18	1610612753.0	Trade 2015033 	101112.0	1610612739.0	2016-02-18	Cleveland Cavaliers received center Channing Frye from Orlando Magic.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Cleveland_Cavaliers_received_draft_consideration_from_Orlando_Magic.2016-01-12	1610612753.0	Trade 2015027 	0.0	1610612739.0	2016-01-12	Cleveland Cavaliers received draft consideration from Orlando Magic.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Cleveland_Cavaliers_received_draft_consideration_from_Portland_Trail_Blazers.2016-02-18	1610612757.0	Trade 2015032 	0.0	1610612739.0	2016-02-18	Cleveland Cavaliers received draft consideration from Portland Trail Blazers.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Cleveland_Cavaliers_signed_forward_Dahntay_Jones_to_a_Rest-of-Season_Contract.2016-04-13	0.0	Signing 973727 	2563.0	1610612739.0	2016-04-13	Cleveland Cavaliers signed forward Dahntay Jones to a Rest-of-Season Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Cleveland_Cavaliers_signed_forward_Richard_Jefferson_to_a_Contract.2015-08-05	0.0	Signing 945927 	2210.0	1610612739.0	2015-08-05	Cleveland Cavaliers signed forward Richard Jefferson to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Cleveland_Cavaliers_signed_guard_Jordan_McRae_to_a_10-Day_Contract.2016-02-28	0.0	Signing 972283 	203895.0	1610612739.0	2016-02-28	Cleveland Cavaliers signed guard Jordan McRae to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Cleveland_Cavaliers_signed_guard_Jordan_McRae_to_a_Rest-of-Season_Contract.2016-03-09	0.0	Signing 972779 	203895.0	1610612739.0	2016-03-09	Cleveland Cavaliers signed guard Jordan McRae to a Rest-of-Season Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Cleveland_Cavaliers_signed_guard_Mo_Williams_to_a_Contract.2015-07-10	0.0	Signing 945044 	2590.0	1610612739.0	2015-07-10	Cleveland Cavaliers signed guard Mo Williams to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Cleveland_Cavaliers_waived_center_Chris_Johnson.2015-10-17	0.0	Waive 957594 	202419.0	1610612739.0	2015-10-17	Cleveland Cavaliers waived center Chris Johnson.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Cleveland_Cavaliers_waived_center_Michael_Dunigan.2015-10-10	0.0	Waive 957341 	203195.0	1610612739.0	2015-10-10	Cleveland Cavaliers waived center Michael Dunigan.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Cleveland_Cavaliers_waived_forward_Austin_Daye.2015-10-23	0.0	Waive 957857 	201948.0	1610612739.0	2015-10-23	Cleveland Cavaliers waived forward Austin Daye.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Cleveland_Cavaliers_waived_forward_DJ_Stephens.2015-10-23	0.0	Waive 957858 	203474.0	1610612739.0	2015-10-23	Cleveland Cavaliers waived forward DJ Stephens.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Cleveland_Cavaliers_waived_forward_Jack_Cooley.2015-10-23	0.0	Waive 957856 	204022.0	1610612739.0	2015-10-23	Cleveland Cavaliers waived forward Jack Cooley.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Cleveland_Cavaliers_waived_forward_Nick_Minnerath.2015-10-22	0.0	Waive 957771 	1626305.0	1610612739.0	2015-10-22	Cleveland Cavaliers waived forward Nick Minnerath.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Cleveland_Cavaliers_waived_guard_Dionte_Christmas.2015-10-23	0.0	Waive 957855 	202091.0	1610612739.0	2015-10-23	Cleveland Cavaliers waived guard Dionte Christmas.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Cleveland_Cavaliers_waived_guard_Quinn_Cook.2015-10-24	0.0	Waive 957998 	1626188.0	1610612739.0	2015-10-24	Cleveland Cavaliers waived guard Quinn Cook.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Dallas_Mavericks_re-signed_forward_Charlie_Villanueva_to_a_Contract.2015-08-04	0.0	Signing 945931 	101111.0	1610612742.0	2015-08-04	Dallas Mavericks re-signed forward Charlie Villanueva to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Dallas_Mavericks_re-signed_forward_Justin_Anderson_to_a_Rookie_Scale_Contract.2015-07-31	0.0	Signing 945809 	1626147.0	1610612742.0	2015-07-31	Dallas Mavericks re-signed forward Justin Anderson to a Rookie Scale Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Dallas_Mavericks_re-signed_guard_JJ_Barea_to_a_Contract.2015-07-15	0.0	Signing 945277 	200826.0	1610612742.0	2015-07-15	Dallas Mavericks re-signed guard JJ Barea to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Dallas_Mavericks_received_center_Zaza_Pachulia_from_Milwaukee_Bucks.2015-07-09	1610612749.0	Trade 2015008 	2585.0	1610612742.0	2015-07-09	Dallas Mavericks received center Zaza Pachulia from Milwaukee Bucks.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Dallas_Mavericks_signed_center_Salah_Mejri_to_a_Contract.2015-07-30	0.0	Signing 945689 	1626257.0	1610612742.0	2015-07-30	Dallas Mavericks signed center Salah Mejri to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Dallas_Mavericks_signed_center_Samuel_Dalembert_to_a_Contract.2015-07-31	0.0	Signing 945930 	2223.0	1610612742.0	2015-07-31	Dallas Mavericks signed center Samuel Dalembert to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Dallas_Mavericks_signed_forward_Brandon_Ashley_to_a_Contract.2015-07-27	0.0	Signing 945516 	1626165.0	1610612742.0	2015-07-27	Dallas Mavericks signed forward Brandon Ashley to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Dallas_Mavericks_signed_forward_David_Lee_to_a_Rest-of-Season_Contract.2016-02-22	0.0	Signing 972142 	101135.0	1610612742.0	2016-02-22	Dallas Mavericks signed forward David Lee to a Rest-of-Season Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Dallas_Mavericks_signed_forward_JaVale_McGee_to_a_Contract.2015-08-13	0.0	Signing 945983 	201580.0	1610612742.0	2015-08-13	Dallas Mavericks signed forward JaVale McGee to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Dallas_Mavericks_signed_forward_Jamil_Wilson_to_a_Contract.2015-07-27	0.0	Signing 945510 	203966.0	1610612742.0	2015-07-27	Dallas Mavericks signed forward Jamil Wilson to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Dallas_Mavericks_signed_forward_Jarrid_Famous_to_a_Contract.2015-07-23	0.0	Signing 945401 	202820.0	1610612742.0	2015-07-23	Dallas Mavericks signed forward Jarrid Famous to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Dallas_Mavericks_signed_forward_Jeremy_Evans_to_a_Contract.2015-07-31	0.0	Signing 945773 	202379.0	1610612742.0	2015-07-31	Dallas Mavericks signed forward Jeremy Evans to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Dallas_Mavericks_signed_forward_Maurice_Ndour_to_a_Contract.2015-07-23	0.0	Signing 945332 	1626254.0	1610612742.0	2015-07-23	Dallas Mavericks signed forward Maurice Ndour to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Dallas_Mavericks_signed_guard_Deron_Williams_to_a_Contract.2015-07-14	0.0	Signing 945264 	101114.0	1610612742.0	2015-07-14	Dallas Mavericks signed guard Deron Williams to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Dallas_Mavericks_signed_guard_John_Jenkins_to_a_Contract.2015-07-24	0.0	Signing 945402 	203098.0	1610612742.0	2015-07-24	Dallas Mavericks signed guard John Jenkins to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Dallas_Mavericks_signed_guard_Wesley_Matthews_to_a_Contract.2015-07-09	0.0	Signing 945016 	202083.0	1610612742.0	2015-07-09	Dallas Mavericks signed guard Wesley Matthews to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Dallas_Mavericks_waived_center_Samuel_Dalembert.2015-10-24	0.0	Waive 958000 	2223.0	1610612742.0	2015-10-24	Dallas Mavericks waived center Samuel Dalembert.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Dallas_Mavericks_waived_forward_Brandon_Ashley.2015-10-24	0.0	Waive 957999 	1626165.0	1610612742.0	2015-10-24	Dallas Mavericks waived forward Brandon Ashley.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Dallas_Mavericks_waived_forward_Jamil_Wilson.2015-10-24	0.0	Waive 958002 	203966.0	1610612742.0	2015-10-24	Dallas Mavericks waived forward Jamil Wilson.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Dallas_Mavericks_waived_forward_Jarrid_Famous.2015-10-22	0.0	Waive 957773 	202820.0	1610612742.0	2015-10-22	Dallas Mavericks waived forward Jarrid Famous.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Dallas_Mavericks_waived_forward_Maurice_Ndour.2015-10-26	0.0	Waive 958189 	1626254.0	1610612742.0	2015-10-26	Dallas Mavericks waived forward Maurice Ndour.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Dallas_Mavericks_waived_guard_John_Jenkins.2016-02-22	0.0	Waive 972161 	203098.0	1610612742.0	2016-02-22	Dallas Mavericks waived guard John Jenkins.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Dallas_Mavericks_waived_guard_Tu_Holloway.2015-10-24	0.0	Waive 958001 	203189.0	1610612742.0	2015-10-24	Dallas Mavericks waived guard Tu Holloway.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Denver_Nuggets_re-signed_center_Nikola_Jokic_to_a_Contract.2015-07-12	0.0	Signing 945083 	203999.0	1610612743.0	2015-07-12	Denver Nuggets re-signed center Nikola Jokic to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Denver_Nuggets_re-signed_forward_Danilo_Gallinari_to_a_Veteran_Extension.2015-08-02	0.0	Signing 945811 	201568.0	1610612743.0	2015-08-02	Denver Nuggets re-signed forward Danilo Gallinari to a Veteran Extension.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Denver_Nuggets_re-signed_forward_Wilson_Chandler_to_a_Veteran_Extension.2015-07-13	0.0	Signing 945079 	201163.0	1610612743.0	2015-07-13	Denver Nuggets re-signed forward Wilson Chandler to a Veteran Extension.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Denver_Nuggets_re-signed_guard_Emmanuel_Mudiay_to_a_Rookie_Scale_Contract.2015-07-27	0.0	Signing 945540 	1626144.0	1610612743.0	2015-07-27	Denver Nuggets re-signed guard Emmanuel Mudiay to a Rookie Scale Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Denver_Nuggets_re-signed_guard_Will_Barton_to_a_Contract.2015-07-23	0.0	Signing 945344 	203115.0	1610612743.0	2015-07-23	Denver Nuggets re-signed guard Will Barton to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Denver_Nuggets_received_draft_consideration_from_Houston_Rockets.2015-07-20	1610612745.0	Trade 2015013 	0.0	1610612743.0	2015-07-20	Denver Nuggets received draft consideration from Houston Rockets.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Denver_Nuggets_received_draft_consideration_from_Oklahoma_City_Thunder.2016-02-18	1610612760.0	Trade 2015039 	0.0	1610612743.0	2016-02-18	Denver Nuggets received draft consideration from Oklahoma City Thunder.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Denver_Nuggets_received_forward_Joey_Dorsey_from_Houston_Rockets.2015-07-20	1610612745.0	Trade 2015013 	201595.0	1610612743.0	2015-07-20	Denver Nuggets received forward Joey Dorsey from Houston Rockets.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Denver_Nuggets_received_forward_Kostas_Papanikolaou_from_Houston_Rockets.2015-07-20	1610612745.0	Trade 2015013 	203123.0	1610612743.0	2015-07-20	Denver Nuggets received forward Kostas Papanikolaou from Houston Rockets.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Denver_Nuggets_received_forward_Steve_Novak_from_Oklahoma_City_Thunder.2016-02-18	1610612760.0	Trade 2015039 	200779.0	1610612743.0	2016-02-18	Denver Nuggets received forward Steve Novak from Oklahoma City Thunder.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Denver_Nuggets_received_guard_DJ_Augustin_from_Oklahoma_City_Thunder.2016-02-18	1610612760.0	Trade 2015039 	201571.0	1610612743.0	2016-02-18	Denver Nuggets received guard DJ Augustin from Oklahoma City Thunder.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Denver_Nuggets_received_guard_Nick_Johnson_from_Houston_Rockets.2015-07-20	1610612745.0	Trade 2015013 	203910.0	1610612743.0	2015-07-20	Denver Nuggets received guard Nick Johnson from Houston Rockets.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Denver_Nuggets_received_guard_Pablo_Prigioni_from_Houston_Rockets.2015-07-20	1610612745.0	Trade 2015013 	203143.0	1610612743.0	2015-07-20	Denver Nuggets received guard Pablo Prigioni from Houston Rockets.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Denver_Nuggets_signed_forward_Darrell_Arthur_to_a_Contract.2015-08-07	0.0	Signing 945937 	201589.0	1610612743.0	2015-08-07	Denver Nuggets signed forward Darrell Arthur to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Denver_Nuggets_signed_forward_JaKarr_Sampson_to_a_Rest-of-Season_Contract.2016-02-22	0.0	Signing 972145 	203960.0	1610612743.0	2016-02-22	Denver Nuggets signed forward JaKarr Sampson to a Rest-of-Season Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Denver_Nuggets_signed_forward_Kostas_Papanikolaou_to_a_Contract.2015-11-05	0.0	Signing 959461 	203123.0	1610612743.0	2015-11-05	Denver Nuggets signed forward Kostas Papanikolaou to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Denver_Nuggets_signed_forward_Mike_Miller_to_a_Contract.2015-09-30	0.0	Signing 956829 	2034.0	1610612743.0	2015-09-30	Denver Nuggets signed forward Mike Miller to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Denver_Nuggets_signed_guard_Axel_Toupane_to_a_10-Day_Contract.2016-03-03	0.0	Signing 972507 	1626253.0	1610612743.0	2016-03-03	Denver Nuggets signed guard Axel Toupane to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Denver_Nuggets_signed_guard_Axel_Toupane_to_a_10-Day_Contract.2016-03-14	0.0	Signing 972960 	1626253.0	1610612743.0	2016-03-14	Denver Nuggets signed guard Axel Toupane to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Denver_Nuggets_signed_guard_Axel_Toupane_to_a_Rest-of-Season_Contract.2016-03-24	0.0	Signing 973241 	1626253.0	1610612743.0	2016-03-24	Denver Nuggets signed guard Axel Toupane to a Rest-of-Season Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Denver_Nuggets_signed_guard_Jameer_Nelson_to_a_Contract.2015-07-12	0.0	Signing 945084 	2749.0	1610612743.0	2015-07-12	Denver Nuggets signed guard Jameer Nelson to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Denver_Nuggets_signed_guard_Sean_Kilpatrick_to_a_10-Day_Contract.2016-01-12	0.0	Signing 961922 	203930.0	1610612743.0	2016-01-12	Denver Nuggets signed guard Sean Kilpatrick to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Denver_Nuggets_signed_guard_Sean_Kilpatrick_to_a_10-Day_Contract.2016-01-23	0.0	Signing 962142 	203930.0	1610612743.0	2016-01-23	Denver Nuggets signed guard Sean Kilpatrick to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Denver_Nuggets_waived_center_Oleksiy_Pecherov.2015-10-23	0.0	Waive 957859 	200762.0	1610612743.0	2015-10-23	Denver Nuggets waived center Oleksiy Pecherov.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Denver_Nuggets_waived_forward_JJ_Hickson.2016-02-19	0.0	Waive 972074 	201581.0	1610612743.0	2016-02-19	Denver Nuggets waived forward JJ Hickson.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Denver_Nuggets_waived_forward_Joey_Dorsey.2015-08-18	0.0	Waive 945993 	201595.0	1610612743.0	2015-08-18	Denver Nuggets waived forward Joey Dorsey.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Denver_Nuggets_waived_forward_Kostas_Papanikolaou.2015-09-25	0.0	Waive 946186 	203123.0	1610612743.0	2015-09-25	Denver Nuggets waived forward Kostas Papanikolaou.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Denver_Nuggets_waived_forward_Kostas_Papanikolaou.2016-01-07	0.0	Waive 961770 	203123.0	1610612743.0	2016-01-07	Denver Nuggets waived forward Kostas Papanikolaou.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Denver_Nuggets_waived_forward_Steve_Novak.2016-02-19	0.0	Waive 972075 	200779.0	1610612743.0	2016-02-19	Denver Nuggets waived forward Steve Novak.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Denver_Nuggets_waived_guard_Devin_Sweetney.2015-10-23	0.0	Waive 957860 	202464.0	1610612743.0	2015-10-23	Denver Nuggets waived guard Devin Sweetney.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Denver_Nuggets_waived_guard_Erick_Green.2015-11-05	0.0	Waive 959466 	203475.0	1610612743.0	2015-11-05	Denver Nuggets waived guard Erick Green.	Waive	
